player_faceit_id,avg_kills,avg_deaths,avg_assists,avg_damage,headshots,avg_kd_ratio,avg_kr_ratio,avg_mvps,avg_mk_2k,avg_3k,avg_4k,avg_5k,flash_thrown,avg_useful_flash,avg_flash_duration,avg_he_thrown,avg_useful_he,avg_he_damage,avg_kast,avg_hltv,avg_first_blood,avg_first_death,avg_bomb_planted,avg_bomb_defused,avg_bomb_actions_total,matches_amount,elo
16307e3c-3876-46a6-9094-66e59ce1c66c,24.3846153846153846,21.3076923076923077,6.7692307692307692,90.8586224085785,25.4615384615384615,1.1592307692307693,0.7938461538461539,3.769230769230769,5.153846153846154,1.5384615384615385,0.15384615384615385,0,17.53846153846154,11.153846153846153,53.791824883692314,12.692307692307692,5.153846153846154,168.6153846153846,82.53416497138033,1.0983620290254323,3,2.076923076923077,1.6923076923076923,0.38461538461538461538,2.0769230769230769,32,918
16e6bd8e-cd52-4cc0-a2e8-8d8f3ddc0193,15.75,18.875,2.875,65.30083694876419,39.375,0.81625,0.6062500000000001,2.125,2.75,0.75,0.125,0.125,1.125,0.5,4.340088226,0.375,0.25,4.625,68.7889010968372,0.8460145074419496,1.625,2,0.75,0.25,1,20,781
16f181cb-d8c4-4565-b2d3-e007be90cd28,13.2222222222222222,17.2222222222222222,2.3333333333333333,55.341638608305274,48.3333333333333333,0.7611111111111111,0.5166666666666667,1.3333333333333333,1.5555555555555556,1,0.1111111111111111,0,4.666666666666667,2.5555555555555554,12.115065559999998,0.6666666666666666,0.1111111111111111,1.4444444444444444,73.3776655443322,0.8227040219294738,0.8888888888888888,2.2222222222222223,0.44444444444444444444,0.66666666666666666667,1.1111111111111111,10,960
178a4813-927a-4aff-875b-c1d83441271e,17.875,19,4.2708333333333333,76.42032978393995,39.3958333333333333,1.0106249999999999,0.6918750000000001,2.2291666666666665,3.2708333333333335,0.9791666666666666,0.10416666666666667,0,10.770833333333334,7.666666666666667,34.801000316833324,5.104166666666667,1.6875,45.708333333333336,80.47550615165495,0.9558724613263047,2.3958333333333335,2.6666666666666665,1.2083333333333333,0.33333333333333333333,1.5416666666666667,50,1052
17ad070b-f21d-4a38-9a0c-7a99e4b08074,20.52,17.56,4.58,80.13795914318892,48.28,1.2279999999999998,0.7622,2.98,3.9,1,0.22,0.04,21.38,14.64,71.89359166144003,8.88,2.36,70.62,81.44538663656408,1.1055673705608446,1.92,1.86,2.2,0.46,2.66,50,1903
17f7d51b-040c-455f-9dea-e847391fd4ff,19.48,17.98,3.92,76.80035941577692,47.88,1.1952,0.746,2.76,3.72,1,0.18,0.02,14.9,9.48,51.79731319984,8.08,1.98,48.6,81.8773654743139,1.0602952788843267,3.24,2.62,0.7,0.4,1.1,50,944
1816d18e-0b21-4462-8df1-bfa352e6e6ea,19.673469387755102,20.7142857142857143,5.1020408163265306,78.88263978435938,32.7551020408163265,0.9995918367346944,0.7295918367346941,2.7346938775510203,3.63265306122449,1.1020408163265305,0.1836734693877551,0,18.46938775510204,12.510204081632653,54.992110261551026,1.7346938775510203,0.4897959183673469,26.918367346938776,82.91059076250245,0.9817533047171594,3.4081632653061225,4,1,0.28571428571428571429,1.2857142857142857,50,1524
18b2c87d-a909-487b-97dc-994f7ae5adae,19.64,18.3,4.36,80.40869050772096,52.38,1.1472,0.7384,2.38,3.56,1.06,0.2,0.04,11.5,7.18,33.10990917056,7.82,2.16,52.9,83.40932271519449,1.059371801403319,2.16,2.3,1.78,0.36,2.14,50,1040
18ce3bc4-a507-413b-aa2b-0b8190e09590,18.6458333333333333,20.125,3.9791666666666667,78.3769477103158,37.2708333333333333,0.9770833333333332,0.7160416666666666,2.5416666666666665,2.8333333333333335,1.1875,0.20833333333333334,0,9.145833333333334,6.020833333333333,28.404513734499997,4.020833333333333,0.875,24.8125,81.47451831467308,0.96378518466607,3.125,3.1458333333333335,0.83333333333333333333,0.16666666666666666667,1,50,1165
191773db-c407-47c7-b1d8-8e7b1dbf3fbb,28.0666666666666667,18.7666666666666667,5.1333333333333333,110.99255336344976,48.4666666666666667,1.6409999999999998,1.028,4.533333333333333,5.033333333333333,2.533333333333333,0.3333333333333333,0.06666666666666667,13.066666666666666,8.433333333333334,40.945522400799995,1.5666666666666667,0.5,12.266666666666667,87.30817606419299,1.452476276311846,4.533333333333333,2.3333333333333335,1.6666666666666667,0.5,2.1666666666666667,30,1305
1a309fd2-17d2-4115-b800-a4704ad319fb,18.9591836734693878,18.5918367346938776,3.7142857142857143,75.05425199775927,52.2448979591836735,1.0591836734693874,0.7126530612244897,2.510204081632653,3.5510204081632653,0.9591836734693877,0.20408163265306123,0.02040816326530612,2.163265306122449,1.5714285714285714,12.165713952653057,4.510204081632653,1.8571428571428572,55.51020408163265,79.0055507710533,1.0096112902896102,1.9795918367346939,1.6122448979591837,1.8775510204081633,0.46938775510204081633,2.3469387755102041,50,1549
1a49d390-ba42-403c-ad69-09230d157377,21.88,18.3,4.38,90.85073804964287,38.42,1.2818000000000003,0.8395999999999999,3.4,3.78,1.54,0.28,0.02,7.42,4.54,19.07322326448,6.76,2.02,49.92,81.72201335586256,1.1773987121747382,3.48,2.58,0.88,0.3,1.18,50,1762
